region_group,micro_area,topology,price_ksh,sq_ft,borehole,parking,security,content_hash
Embakasi,Komarock,Bedsitter,140000,0,0,1,1,"Apartment Bungalow House Mini Flat Bedsitter Chalet Condo Komarock  Sort by:   Sort KSh 140,000 per month 3bdrm Apartment in Raphta Road Area for rent"
Embakasi,Komarock,Bedsitter,140000,0,0,1,1,"KSh 140,000 per month 3bdrm Apartment in Raphta Road Area for rent Three Bedroom 130,000ksh 
Three Bedroom plus dsq 140,000ksh Raphta Road Area KSh 10"
Embakasi,Komarock,Mansionette,70000,0,1,1,1,"Apartment Bungalow House Mini Flat Bedsitter Chalet Condo Komarock  Sort by:   Sort  Verified ID  KSh 70,000 per month 3bdrm Apartment in Mountain Vie"
Embakasi,Komarock,Townhouse,160000,0,0,1,0,"Apartment Bungalow House Mini Flat Bedsitter Chalet Condo Komarock  Sort by:   Sort  Verified ID   5+ years on Jiji  KSh 160,000 per month 3bdrm Apart"
Embakasi,Komarock,Townhouse,12000,0,0,0,1,"Apartment Bungalow House Mini Flat Bedsitter Chalet Condo Komarock  Sort by:   Sort  5+ years on Jiji  KSh 12,000 per month 1bdrm Apartment in Near Le"
Embakasi,Komarock,Bedsitter,100000,0,0,1,1,"Apartment Bungalow House Mini Flat Bedsitter Chalet Condo Komarock  Sort by:   Sort KSh 100,000 per month 4bdrm Maisonette in Marsabit Road Kahaw, Kah"
Embakasi,Komarock,Mansionette,140000,0,0,1,1,"Apartment Bungalow House Mini Flat Bedsitter Chalet Condo Komarock  Sort by:   Sort  Verified ID  DIAMOND KSh 140,000 per month 2bdrm Apartment in Riv"
Embakasi,Komarock,Mansionette,15000,0,1,1,1,"Apartment Bungalow House Mini Flat Bedsitter Chalet Condo Komarock  Sort by:   Sort  5+ years on Jiji  KSh 15,000 Ngara Self Contained Bedsitter Near "
Embakasi,Komarock,Mansionette,65000,0,1,0,1,"Apartment Bungalow House Mini Flat Bedsitter Chalet Condo Komarock  Sort by:   Sort  Verified ID   5+ years on Jiji  KSh 65,000 per month 1bdrm Apartm"
Embakasi,Komarock,Mansionette,110000,0,1,1,1,Categories Property New Builds  | 0 Houses & Apartments For Rent  | 0 Houses & Apartments For Sale  | 0 Short Let  | 0 Show all 9 Location Komarock Pr
Embakasi,Komarock,Mansionette,110000,0,1,1,1,"Apartment Bungalow House Mini Flat Bedsitter Chalet Condo Komarock  Sort by:   Sort  Verified ID   5+ years on Jiji  KSh 110,000 per month 3bdrm Apart"
Embakasi,Pipeline,Mansionette,7000,0,0,1,1,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Jiji Property in Pipeline 1 results for  Houses & Apartments 
Embakasi,Pipeline,Mansionette,7000,0,0,1,1,Jiji Property in Pipeline 1 results for  Houses & Apartments For Rent   in Pipeline Categories Property New Builds  | 0 Houses & Apartments For Rent  
Embakasi,Pipeline,Mansionette,7000,0,0,1,1,Categories Property New Builds  | 0 Houses & Apartments For Rent  | 1 Houses & Apartments For Sale  | 2 Short Let  | 0 Show all 9 Location Pipeline Pr
Embakasi,Pipeline,Bedsitter,7000,0,0,1,1,"Houses & Apartments For Rent in Pipeline Apartment Bedsitter Bungalow Chalet Condo Duplex Farm House Pipeline  Sort by:   Recommended KSh 7,000 per mo"
Embakasi,Pipeline,Bedsitter,7000,0,0,1,1,"KSh 7,000 per month 1bdrm Block of Flats in Nakuru, Pipeline for rent Ample parking
Plenty Water
 24hrs Security 
 Friendly and quiet environment 
Cct"
Embakasi,Pipeline,Apartment,39999,0,0,0,0,"Verified ID  DIAMOND KSh 39,999 per month 3bdrm Apartment in Nyayo Estate for rent It's well maintained three bedrooms master ensuite apartment.
diffe"
Embakasi,Pipeline,Apartment,39999,0,0,0,0,"KSh 39,999 per month 3bdrm Apartment in Nyayo Estate for rent It's well maintained three bedrooms master ensuite apartment.
different units located fr"
Embakasi,Pipeline,Apartment,39999,0,0,0,0,"KSh 39,999 per month 3bdrm Apartment in Nyayo Estate for rent"
Embakasi,Pipeline,Apartment,25000,0,0,1,0,"5+ years on Jiji  KSh 25,000 per month 2bdrm Apartment in Tassia for rent •	2-bedroom en-suite apartment
	•	Two balconies with good natural lighting
	"
Embakasi,Pipeline,Apartment,25000,0,0,1,0,"KSh 25,000 per month 2bdrm Apartment in Tassia for rent •	2-bedroom en-suite apartment
	•	Two balconies with good natural lighting
	•	Parking availabl"
Embakasi,Pipeline,Apartment,2000,0,0,0,0,"KSh 2,000 per month Furnished 1bdrm Apartment in Tsavo 90 Degrees, Fedha for rent It is negotiatiable and also affordable to customers Nairobi, Embaka"
Embakasi,Pipeline,Apartment,2000,0,0,0,0,"KSh 2,000 per month Furnished 1bdrm Apartment in Tsavo 90 Degrees, Fedha for rent"
Embakasi,Pipeline,Bedsitter,45000,0,0,0,1,"That may be all for Pipeline at this time. Would you like to see ads in Embakasi ?  5   5+ years on Jiji  DIAMOND KSh 45,000 per month 4bdrm Maisonett"
Embakasi,Pipeline,Apartment,55000,0,0,0,0,"3+ years on Jiji  KSh 55,000 per month Furnished 1bdrm Apartment in Fedha for rent A stylish,classy,modern with a cozy touch. Located at Fedha, Embaka"
Embakasi,Pipeline,Apartment,55000,0,0,0,0,"KSh 55,000 per month Furnished 1bdrm Apartment in Fedha for rent A stylish,classy,modern with a cozy touch. Located at Fedha, Embakasi off Airport Nor"
Embakasi,Pipeline,Apartment,55000,0,0,0,0,"KSh 55,000 per month Furnished 1bdrm Apartment in Fedha for rent"
Embakasi,Pipeline,Bedsitter,56000,0,0,0,0,"KSh 56,000 per month Furnished Studio Apartment in Fedha for rent Airbnb Studio Apartment / Bedsitter in Nairobi's Fedha Estate - Ideal for Short and "
Embakasi,Pipeline,Apartment,56000,0,0,0,0,"KSh 56,000 per month Furnished Studio Apartment in Fedha for rent"
Embakasi,Pipeline,Apartment,28000,0,0,0,1,"3+ years on Jiji  KSh 28,000 per month 2bdrm Apartment in Tassia One Estate, Fedha for rent Well maintained, good security and plenty of water Nairobi"
Embakasi,Pipeline,Apartment,28000,0,0,0,1,"KSh 28,000 per month 2bdrm Apartment in Tassia One Estate, Fedha for rent Well maintained, good security and plenty of water Nairobi, Embakasi"
Embakasi,Pipeline,Apartment,28000,0,0,0,0,"KSh 28,000 per month 2bdrm Apartment in Tassia One Estate, Fedha for rent"
Embakasi,Pipeline,Apartment,1800,0,0,0,0,"KSh 1,800 per month Furnished Studio Apartment in Fedha for rent Fully furnished Studio apartment Airbnb available in Tsavo fedha ideal for long and s"
Embakasi,Pipeline,Apartment,1800,0,0,0,0,"KSh 1,800 per month Furnished Studio Apartment in Fedha for rent"
Embakasi,Pipeline,Apartment,35000,0,0,1,1,"5+ years on Jiji  KSh 35,000 per month 2bdrm Apartment in Master Ensuite, Nyayo Estate for rent Located in the lovely airview estate in embakasi is th"
Embakasi,Pipeline,Apartment,35000,0,0,0,0,"KSh 35,000 per month 2bdrm Apartment in Master Ensuite, Nyayo Estate for rent Located in the lovely airview estate in embakasi is this spacious 2 bedr"
Embakasi,Pipeline,Apartment,35000,0,0,0,0,"KSh 35,000 per month 2bdrm Apartment in Master Ensuite, Nyayo Estate for rent"
Embakasi,Pipeline,Apartment,36499,0,0,0,0,"Verified ID  DIAMOND KSh 36,499 per month 3bdrm Apartment in Skyline Estate, Embakasi for rent It's fairly used apartment in a gated community and wel"
Embakasi,Pipeline,Apartment,36499,0,0,0,0,"KSh 36,499 per month 3bdrm Apartment in Skyline Estate, Embakasi for rent It's fairly used apartment in a gated community and well maintained. Strateg"
Embakasi,Pipeline,Apartment,36499,0,0,0,0,"KSh 36,499 per month 3bdrm Apartment in Skyline Estate, Embakasi for rent"
Embakasi,Pipeline,Apartment,14000,0,0,0,0,"5+ years on Jiji  KSh 14,000 per month 1bdrm Block of Flats in Embakasi for rent New executive 1 bedroomed apartments in tassia near police post. high"
Embakasi,Pipeline,Apartment,14000,0,0,0,0,"KSh 14,000 per month 1bdrm Block of Flats in Embakasi for rent New executive 1 bedroomed apartments in tassia near police post. high quality tiles, be"
Embakasi,Pipeline,Apartment,60000,0,0,0,1,"KSh 60,000 per month Furnished Studio Apartment in Tsavo Fedha for rent Safe, executive, affordable and serene place of short term stay with security "
Embakasi,Pipeline,Apartment,60000,0,0,0,0,"KSh 60,000 per month Furnished Studio Apartment in Tsavo Fedha for rent"
Embakasi,Pipeline,Apartment,1800,0,0,0,0,"KSh 1,800 Furnished Studio Apartment in Fedha for rent Airbnb apartment located near shopping center, that is malls. A closer proximity to airport and"
Embakasi,Njiru,Mansionette,100000,0,0,1,0,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Jiji Property in Njiru 4 results for  Houses & Apartments For
Embakasi,Njiru,Mansionette,100000,0,0,1,0,Jiji Property in Njiru 4 results for  Houses & Apartments For Rent   in Njiru Categories Property New Builds  | 1 Houses & Apartments For Rent  | 5 Ho
Embakasi,Njiru,Mansionette,100000,0,0,1,0,Categories Property New Builds  | 1 Houses & Apartments For Rent  | 5 Houses & Apartments For Sale  | 2 Short Let  | 1 Show all 9 Location Njiru Price
Embakasi,Njiru,Townhouse,100000,0,0,1,0,"Houses & Apartments For Rent in Njiru Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Recommended KSh 100,000 pe"
Embakasi,Njiru,Townhouse,100000,0,0,1,0,"KSh 100,000 per month 4bdrm Maisonette in Easternville Estate, Njiru for rent All ensuite 4bedroom with a family room along Eastern bypass Afrosayari."
Embakasi,Njiru,Bedsitter,8000,0,0,0,0,"KSh 8,000 per month 1bdrm Bedsitter in Kwa Chief, Njiru for rent One bedroom /bedsitters available to LET,
One bedrooms for  ,and bedsitters   Njiru"
Embakasi,Njiru,Bedsitter,8000,0,0,0,0,"KSh 8,000 per month 1bdrm Bedsitter in Kwa Chief, Njiru for rent"
Embakasi,Njiru,Apartment,18000,0,0,0,0,"KSh 18,000 per month 2bdrm Apartment in Miami Court, Njiru for rent 2 bedroom house with water and electricity and back up solar power Njiru That may "
Embakasi,Njiru,Apartment,18000,0,0,0,0,"KSh 18,000 per month 2bdrm Apartment in Miami Court, Njiru for rent 2 bedroom house with water and electricity and back up solar power Njiru"
Embakasi,Njiru,Apartment,18000,0,0,0,0,"KSh 18,000 per month 2bdrm Apartment in Miami Court, Njiru for rent"
Embakasi,Njiru,Apartment,25000,0,0,0,0,"That may be all for Njiru at this time. Would you like to see ads in Nairobi ?  Verified ID   Popular  DIAMOND KSh 25,000 per month 1bdrm Apartment in"
Embakasi,Njiru,Townhouse,8000,0,0,0,0,"KSh 8,000 per month 1bdrm Bedsitter in New Njiru for rent One bedroom houses and bedsitters available to LET!! 8000 for one bedroom/5000 for bedsitter"
Embakasi,Njiru,Mansionette,33000,0,0,0,0,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  Verified ID  KSh 33,000 per month 1bdrm Apartment in Kitis"
Embakasi,Njiru,Bedsitter,140000,0,0,0,1,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  5+ years on Jiji  KSh 140,000 per month 4bdrm Apartment in"
Embakasi,Njiru,Mansionette,65000,0,0,1,1,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  Verified ID  KSh 65,000 per month 2bdrm Apartment in Kitis"
Embakasi,Njiru,Townhouse,60000,0,0,0,1,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  Verified ID  KSh 60,000 per month 2bdrm Apartment in South"
Embakasi,Njiru,Mansionette,90000,0,0,1,0,Categories Property New Builds  | 0 Houses & Apartments For Rent  | 0 Houses & Apartments For Sale  | 0 Short Let  | 0 Show all 9 Location Njiru Price
Embakasi,Njiru,Mansionette,90000,0,0,1,0,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  5+ years on Jiji  ENTERPRISE KSh 90,000 per month 3bdrm Ap"
Embakasi,Njiru,Bedsitter,140000,0,0,1,1,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort KSh 140,000 per month 3bdrm Apartment in Raphta Road Area f"
Embakasi,Njiru,Mansionette,70000,0,1,1,1,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  Verified ID  KSh 70,000 per month 3bdrm Apartment in Mount"
Embakasi,Njiru,Townhouse,160000,0,0,1,0,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  Verified ID   5+ years on Jiji  KSh 160,000 per month 3bdr"
Embakasi,Njiru,Townhouse,12000,0,0,0,1,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  5+ years on Jiji  KSh 12,000 per month 1bdrm Apartment in "
Embakasi,Njiru,Bedsitter,100000,0,0,1,1,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort KSh 100,000 per month 4bdrm Maisonette in Marsabit Road Kah"
Embakasi,Njiru,Mansionette,140000,0,0,1,1,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  Verified ID  DIAMOND KSh 140,000 per month 2bdrm Apartment"
Embakasi,Njiru,Mansionette,15000,0,1,1,1,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  5+ years on Jiji  KSh 15,000 Ngara Self Contained Bedsitte"
Embakasi,Njiru,Mansionette,65000,0,1,0,1,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  Verified ID   5+ years on Jiji  KSh 65,000 per month 1bdrm"
Embakasi,Njiru,Mansionette,110000,0,1,1,1,"Bedsitter Apartment Maisonette Room & Parlour Bungalow Chalet Condo Njiru  Sort by:   Sort  Verified ID   5+ years on Jiji  KSh 110,000 per month 3bdr"
Embakasi,Ruai,Mansionette,50000,0,0,1,0,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Jiji Property in Ruai 8 results for  Houses & Apartments For 
Embakasi,Ruai,Mansionette,50000,0,0,1,0,Jiji Property in Ruai 8 results for  Houses & Apartments For Rent   in Ruai Categories Property New Builds  | 0 Houses & Apartments For Rent  | 8 Hous
Embakasi,Ruai,Mansionette,50000,0,0,1,0,Categories Property New Builds  | 0 Houses & Apartments For Rent  | 8 Houses & Apartments For Sale  | 10 Short Let  | 0 Show all 9 Location Ruai Price
Embakasi,Ruai,Mansionette,50000,0,0,1,0,"Houses & Apartments For Rent in Ruai House Maisonette Apartment Mansion Bedsitter Bungalow Chalet Ruai  Sort by:   Recommended VIP KSh 50,000 per mont"
Embakasi,Ruai,Mansionette,50000,0,0,1,0,"VIP KSh 50,000 per month 5bdrm Mansion in Quickmart, Ruai for rent 5 bedrooms maisonette to let in ruai
Master ensuite with spacious dining area.
Sitt"
Embakasi,Ruai,Mansionette,50000,0,0,0,0,"KSh 50,000 per month 5bdrm Mansion in Quickmart, Ruai for rent 5 bedrooms maisonette to let in ruai
Master ensuite with spacious dining area.
Sitting "
Embakasi,Ruai,Mansionette,50000,0,0,0,0,"KSh 50,000 per month 5bdrm Mansion in Quickmart, Ruai for rent"
Embakasi,Ruai,Apartment,40000,0,0,0,0,"VIP KSh 40,000 per month 4bdrm House in Quickmart, Ruai for rent  Own compound.
Super spacious 4 bedrooms bungalow to let in ruai near st Cecilia cath"
Embakasi,Ruai,Apartment,40000,0,0,0,0,"KSh 40,000 per month 4bdrm House in Quickmart, Ruai for rent  Own compound.
Super spacious 4 bedrooms bungalow to let in ruai near st Cecilia catholic"
Embakasi,Ruai,Mansionette,30000,0,0,0,0,"5+ years on Jiji  KSh 30,000 per month 5bdrm House in Ruai for rent Ruai 
Stage 26 
Flat mansion 5 bedrooms + sq Ruai"
Embakasi,Ruai,Mansionette,30000,0,0,0,0,"KSh 30,000 per month 5bdrm House in Ruai for rent Ruai 
Stage 26 
Flat mansion 5 bedrooms + sq Ruai"
Embakasi,Ruai,Apartment,70000,0,0,0,0,"VIP GOLD KSh 70,000 per month 4bdrm Maisonette in Ruai for rent The house four bedrooms all ensuite. It's in a very accessible and well developed area"
Embakasi,Ruai,Apartment,70000,0,0,0,0,"KSh 70,000 per month 4bdrm Maisonette in Ruai for rent The house four bedrooms all ensuite. It's in a very accessible and well developed area. It is w"
Embakasi,Ruai,Apartment,12000,0,0,0,0,"KSh 12,000 per month 1bdrm Apartment in Infinity, Ruai for rent Newly built apartment to let along eastern bypass near infinity park.
Consists of:
One"
Embakasi,Ruai,Apartment,12000,0,0,0,0,"KSh 12,000 per month 1bdrm Apartment in Infinity, Ruai for rent"
Embakasi,Ruai,Apartment,18000,0,0,0,0,"KSh 18,000 per month 2bdrm House in Block Ten, Ruai for rent RUAI BLOCK 10 is underrated, check this 2Bedroom house for Rent @ 18K.
RUAI BLOCK 10 Near"
Embakasi,Ruai,Apartment,50000,0,0,1,0,"VIP KSh 50,000 per month 4bdrm Maisonette in Stage 26, Ruai for rent 4 bedrooms house to let in ruai stage 26.
2 of the bedrooms ensuite
1 km from kan"
Embakasi,Ruai,Apartment,50000,0,0,0,0,"KSh 50,000 per month 4bdrm Maisonette in Stage 26, Ruai for rent 4 bedrooms house to let in ruai stage 26.
2 of the bedrooms ensuite
1 km from kangund"
Embakasi,Ruai,Apartment,50000,0,0,1,0,"KSh 50,000 per month 5bdrm Maisonette in 26 Stage, Ruai for rent Spacious 5 bedroom houses for rent and sell if interested 
Have large compound for pa"
Embakasi,Mihango,Mansionette,110000,0,0,1,0,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Jiji Property in Mihango 2 results for  Houses & Apartments F
Embakasi,Mihango,Mansionette,110000,0,0,1,0,Jiji Property in Mihango 2 results for  Houses & Apartments For Rent   in Mihango Categories Property New Builds  | 1 Houses & Apartments For Rent  | 
Embakasi,Mihango,Mansionette,110000,0,0,1,0,Categories Property New Builds  | 1 Houses & Apartments For Rent  | 2 Houses & Apartments For Sale  | 0 Short Let  | 0 Show all 9 Location Mihango Pri
Embakasi,Mihango,Bedsitter,110000,0,0,1,0,"Houses & Apartments For Rent in Mihango Bedsitter House Apartment Bungalow Chalet Condo Duplex Mihango  Sort by:   Recommended KSh 110,000 per month 4"
Embakasi,Mihango,Bedsitter,110000,0,0,1,0,"KSh 110,000 per month 4bdrm House in Ebenezer Court for rent A very well built house,with a two cars parking lot,,gated community. Mihango KSh 6,500 p"
Embakasi,Utawala,Mansionette,12500,0,1,1,1,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Jiji Property in Utawala 50 results for  Houses & Apartments 
Embakasi,Utawala,Mansionette,12500,0,1,1,1,Jiji Property in Utawala 50 results for  Houses & Apartments For Rent   in Utawala Categories Property New Builds  | 2 Houses & Apartments For Rent  |
Embakasi,Utawala,Mansionette,12500,0,1,1,1,Categories Property New Builds  | 2 Houses & Apartments For Rent  | 55 Houses & Apartments For Sale  | 23 Short Let  | 49 Show all 9 Location Utawala 
Embakasi,Utawala,Mansionette,12500,0,1,1,1,Houses & Apartments For Rent in Utawala Apartment House Bedsitter Mansion Studio Apartment Bungalow Farm House Utawala  Sort by:   Recommended  Any ti
Embakasi,Utawala,Mansionette,12500,0,1,1,1,"5+ years on Jiji  VIP GOLD KSh 12,500 per month 1bdrm Bedsitter in Utawala for rent Descriptions :
Spacious rooms 
Well lit
Modern finishes
Inbuilt ca"
Embakasi,Utawala,Apartment,23000,0,0,0,0,"3+ years on Jiji  KSh 23,000 per month 1bdrm Apartment in Astrol Area Utawala for rent This is a well maintained 1 bedroom apartment within a gated co"
Embakasi,Utawala,Apartment,23000,0,0,0,0,"KSh 23,000 per month 1bdrm Apartment in Astrol Area Utawala for rent This is a well maintained 1 bedroom apartment within a gated community.
 
Feature"
Embakasi,Utawala,Apartment,23000,0,0,0,0,"KSh 23,000 per month 1bdrm Apartment in Astrol Area Utawala for rent"
Embakasi,Utawala,Apartment,37000,0,0,0,0,"5+ years on Jiji  KSh 37,000 per month 2bdrm Apartment in Utawala for rent Two bedroom apartment all en-suite at utawala shooters
Location, Eastern By"
Embakasi,Utawala,Apartment,37000,0,0,0,0,"KSh 37,000 per month 2bdrm Apartment in Utawala for rent Two bedroom apartment all en-suite at utawala shooters
Location, Eastern Bypass, UTAWALA, sho"
Embakasi,Utawala,Apartment,17000,0,0,0,0,"3+ years on Jiji  KSh 17,000 per month 1bdrm Apartment in Utawala for Rent Fully let at the moment, more units coming up from April 2023
 These are ne"
Embakasi,Utawala,Apartment,17000,0,0,0,0,"KSh 17,000 per month 1bdrm Apartment in Utawala for Rent Fully let at the moment, more units coming up from April 2023
 These are newly built modern.."
Embakasi,Utawala,Apartment,45000,0,0,0,0,"3+ years on Jiji  KSh 45,000 per month 3bdrm Apartment in River Close Estate, Utawala for rent This is a spacious 3bedroom within a gated community in"
Embakasi,Utawala,Apartment,45000,0,0,0,0,"KSh 45,000 per month 3bdrm Apartment in River Close Estate, Utawala for rent This is a spacious 3bedroom within a gated community in Utawala. 
Feature"
Embakasi,Utawala,Apartment,45000,0,0,0,0,"KSh 45,000 per month 3bdrm Apartment in River Close Estate, Utawala for rent"
Embakasi,Utawala,Mansionette,60000,0,0,0,0,"KSh 60,000 per month 4bdrm Mansion in Airways, Complex Utawala for rent  Own compound to let!
 
A 4 bedroom -All ensuite at secure Utawala Airways.
Ga"
Embakasi,Utawala,Mansionette,60000,0,0,0,0,"KSh 60,000 per month 4bdrm Mansion in Airways, Complex Utawala for rent"
Embakasi,Utawala,Apartment,35000,0,0,0,0,"KSh 35,000 per month 2bdrm Apartment in Vmall, Utawala for rent  New apartment to let.
Super spacious 2 bedrooms apartment to let in utawala near quic"
Embakasi,Utawala,Apartment,35000,0,0,0,0,"KSh 35,000 per month 2bdrm Apartment in Vmall, Utawala for rent"
Embakasi,Utawala,Mansionette,30000,0,1,1,1,"5+ years on Jiji  VIP GOLD KSh 30,000 per month 2bdrm Apartment in Utawala, Off for rent Welcome to our newly finished 2 bedroom apartments at Utawala"
Embakasi,Utawala,Apartment,35000,0,0,0,0,"3+ years on Jiji  KSh 35,000 per month 2bdrm Apartment in Astrol Area, Complex Utawala for rent These are newly built, spacious and modern apartment w"
Embakasi,Utawala,Apartment,35000,0,0,0,0,"KSh 35,000 per month 2bdrm Apartment in Astrol Area, Complex Utawala for rent These are newly built, spacious and modern apartment within Astrol Area "
Embakasi,Utawala,Apartment,35000,0,0,0,0,"KSh 35,000 per month 2bdrm Apartment in Astrol Area, Complex Utawala for rent"
Embakasi,Utawala,Apartment,38000,0,0,0,0,"5+ years on Jiji  KSh 38,000 per month 2bdrm Apartment in Kigwathi, Utawala for rent 2 bedroom apartments master
 en-suite going for 36k and 38k depen"
Embakasi,Utawala,Apartment,38000,0,0,0,0,"KSh 38,000 per month 2bdrm Apartment in Kigwathi, Utawala for rent 2 bedroom apartments master
 en-suite going for 36k and 38k depending on the sizes "
Embakasi,Utawala,Apartment,38000,0,0,0,0,"KSh 38,000 per month 2bdrm Apartment in Kigwathi, Utawala for rent"
Embakasi,Utawala,Apartment,30000,0,0,0,0,"3+ years on Jiji  KSh 30,000 per month 2bdrm Apartment in Utawala, Junction/Benedicta for rent These are newly built executive 2 bedroom apartments wi"
Embakasi,Utawala,Apartment,30000,0,0,0,0,"KSh 30,000 per month 2bdrm Apartment in Utawala, Junction/Benedicta for rent These are newly built executive 2 bedroom apartments within Mihango area "
Embakasi,Utawala,Apartment,30000,0,0,0,0,"KSh 30,000 per month 2bdrm Apartment in Utawala, Junction/Benedicta for rent"
Embakasi,Utawala,Mansionette,80000,0,0,1,0,"KSh 80,000 per month 4bdrm Mansion in Airways, Complex Utawala for rent 4 Bedroom + Study Room House for Rent in
 Utawala Eagles court
Property Featur"
Embakasi,Utawala,Mansionette,80000,0,0,0,0,"KSh 80,000 per month 4bdrm Mansion in Airways, Complex Utawala for rent"
Embakasi,Utawala,Mansionette,60000,0,0,0,0,"KSh 60,000 per month 4bdrm Mansion in Airways, Complex Utawala for rent  Own compound to let!
Five bedroom mansion house to let in utawala
-Four bedro"
Embakasi,Utawala,Mansionette,18000,0,1,1,0,"5+ years on Jiji  VIP GOLD KSh 18,000 per month 1bdrm Apartment in 83 Park Court, Complex Utawala for rent Experience modern luxurious living in these"
Embakasi,Utawala,Apartment,30000,0,0,0,0,"3+ years on Jiji  KSh 30,000 per month 2bdrm Apartment in Utawala for rent These are newly built executive 2-bedroom apartments. 
Features:-
Sitting a"
Embakasi,Utawala,Apartment,30000,0,0,0,0,"KSh 30,000 per month 2bdrm Apartment in Utawala for rent These are newly built executive 2-bedroom apartments. 
Features:-
Sitting area 
Closed kitche"
Embakasi,Utawala,Apartment,13500,0,0,0,0,"3+ years on Jiji  KSh 13,500 per month 1bdrm Apartment in Utawala, Junction/Benedicta for rent These are spacious 1 bedroom units Features: 
Sitting a"
Embakasi,Utawala,Apartment,13500,0,0,0,0,"KSh 13,500 per month 1bdrm Apartment in Utawala, Junction/Benedicta for rent These are spacious 1 bedroom units Features: 
Sitting area 
Closed kitche"
Embakasi,Utawala,Apartment,13500,0,0,0,0,"KSh 13,500 per month 1bdrm Apartment in Utawala, Junction/Benedicta for rent"
Embakasi,Utawala,Apartment,25000,0,0,0,0,"3+ years on Jiji  KSh 25,000 per month 1bdrm Apartment in Astrol Area, Complex Utawala for rent These are newly build , spacious modern apartments wit"
Embakasi,Utawala,Apartment,25000,0,0,0,0,"KSh 25,000 per month 1bdrm Apartment in Astrol Area, Complex Utawala for rent These are newly build , spacious modern apartments within Astro area, Ut"
Embakasi,Utawala,Apartment,25000,0,0,0,0,"KSh 25,000 per month 1bdrm Apartment in Astrol Area, Complex Utawala for rent"
Embakasi,Utawala,Mansionette,60000,0,0,0,0,"KSh 60,000 per month 4bdrm Maisonette in Arways, Complex Utawala for rent 4 bedrooms mansion to let in utawala airways,all ensuite with an extra commo"
Embakasi,Utawala,Apartment,50000,0,0,0,0,"KSh 50,000 per month 3bdrm Bungalow in Airways, Complex Utawala for rent Own compound house to let in utawala airways 
3 bedrooms bungalow to let in a"
Embakasi,Utawala,Apartment,15000,0,1,1,0,"KSh 15,000 per month 1bdrm House in Mihango, Utawala for rent Spacious one bedroom house to let in utawala mihango.
ample parking.
constant water supp"
Embakasi,Utawala,Apartment,15000,0,0,0,0,"KSh 15,000 per month 1bdrm House in Mihango, Utawala for rent"
Embakasi,Utawala,Mansionette,15000,0,0,1,1,"Apartment House Bedsitter Mansion Studio Apartment Bungalow Farm House Utawala  Sort by:   Sort KSh 15,000 per month 1bdrm Apartment in Benedicta, Com"
Embakasi,Utawala,Townhouse,15000,0,0,1,1,"KSh 15,000 per month 1bdrm Apartment in Benedicta, Complex Utawala for rent  Super spacious one bedroom to let in utawala Benedicta.
In a court, with "
Embakasi,Utawala,Apartment,15000,0,0,0,0,"KSh 15,000 per month 1bdrm Apartment in Benedicta, Complex Utawala for rent"
Embakasi,Utawala,Townhouse,60000,0,0,0,0,"5+ years on Jiji  KSh 60,000 per month 4bdrm House in Alpha Court, Utawala for rent “Spacious four-bedroom townhouse in Utawala, located in a gated co"
Embakasi,Utawala,Townhouse,60000,0,0,0,0,"KSh 60,000 per month 4bdrm House in Alpha Court, Utawala for rent “Spacious four-bedroom townhouse in Utawala, located in a gated community close to a"
Embakasi,Utawala,Apartment,60000,0,0,0,0,"KSh 60,000 per month 4bdrm House in Alpha Court, Utawala for rent"
Embakasi,Utawala,Apartment,40000,0,0,0,0,"3+ years on Jiji  KSh 40,000 per month Furnished 3bdrm House in Santos, Utawala for rent Monthly rental basis Utawala"
